,name,company,year,price,kms_driven,fuel_type
1974,Tata Nexon EV,Tata,2,1875000.0,7000,ecofriendly_fuel
1975,Honda Amaze 1.2,Honda,11,438999.99999999994,44114,Petrol
1976,Honda Jazz SV,Honda,9,495000.0,52000,Petrol
1977,Tata Safari XZA,Tata,2,2615000.0,6625,Diesel
1978,Renault Duster 110,Renault,6,894999.9999999999,62732,Diesel
1979,Toyota Innova Crysta,Toyota,6,2400000.0,121842,Diesel
1980,Hyundai Verna Fluidic,Hyundai,9,649000.0,40493,Petrol
1981,Maruti Suzuki Swift,Maruti,6,750000.0,65000,Diesel
1982,Ford EcoSport Ambiente,Ford,7,625000.0,30723,Petrol
1983,Hyundai i20 Sportz,Hyundai,4,889000.0,15608,Petrol
1984,Renault Triber RXZ,Renault,3,765000.0,19000,Petrol
1985,Tata Harrier XZ,Tata,5,1550000.0,45163,Diesel
1986,Tata Altroz XT,Tata,4,706000.0,33530,Petrol
1987,Renault Duster RXL,Renault,7,789000.0,60444,Petrol
1988,Hyundai Elite i20,Hyundai,6,538000.0,27189,Petrol
1989,Maruti Suzuki Ertiga,Maruti,10,715000.0,112000,ecofriendly_fuel
1990,Toyota Corolla Altis,Toyota,6,1295000.0,65100,Petrol
1991,Maruti Suzuki Dzire,Maruti,5,647000.0,21477,Petrol
1992,Honda City V,Honda,6,878999.9999999999,14437,Petrol
1994,Honda City V,Honda,6,935000.0,31482,Petrol
1995,Maruti Suzuki Dzire,Maruti,6,550000.0,27563,Petrol
1996,Land Rover Discovery,Land,3,6400000.0,8500,Petrol
1997,Honda Jazz V,Honda,8,425000.0,37210,Petrol
1998,Hyundai Grand i10,Hyundai,10,450000.0,66250,Petrol
1999,Ford Figo Titanium1.5,Ford,9,360000.0,42158,Diesel
2000,MINI Cooper Countryman,MINI,11,2200000.0,68862,Diesel
2001,Hyundai Verna 1.6,Hyundai,6,838000.0000000001,37622,Petrol
2002,Maruti Suzuki Ciaz,Maruti,7,675000.0,64726,Petrol
2003,Hyundai Verna 1.6,Hyundai,7,876000.0,29150,Petrol
